idtweet,tweet
1376636512205471748,@echepare1 @SaulNutri Esa revisión sistemática es de estudios con resultados controvertidos y contrarios en muchos casos. Recuerdo haber preparado con una amiga una sesión sobre efectos adversos del Omeprazol y apenas habíamos encontrado nada serio. Probióticos? 😂 le van a hacer cosquillas al ácido
1376636204494417921,"@echepare1 @SaulNutri Por supuesto que si la patología que tienes es reflujo gastroesofágico el Omeprazol ES EL TRATAMIENTO DE ELECCIÓN. Aprovecho para decir, además, que es de los tratamientos mejor tolerados y más útiles de los que uso como médico. Poquísimos efectos secundarios... (1/2)"
1376631590806286345,"@elviral4pida Comida blanda muy espaciada en el tiempo (o sea la misma ración diaria pero + repartida), le habían puesto medicación con jeringa y luego omeprazol cada 12h"
1376628536585379840,@_emocionadaa_ Queres Omeprazol vida
1376620650224308228,Frontal rivotril tylenol buscopam zolpiden  omeprazol.. podee vir resultado !
1376619314393067520,"Que ganas de carretear nivel ""Me voy a tomar un omeprazol antes de salir por siaca ahh y me  voy a comer un completito también para hacerle una camita al alcohol"""
1376615872693948416,no vuelvo a cenar dieciocho cheves y boneless me encomiendo a ti omeprazol haz tu magia
1376614648867340288,"Bueno, creo que ya va siendo hora de comprarme un pastillero/algo para organizar el Omeprazol y etc. Como dice el Kurtis: 
Face it - Embrace it 👴🏿"
1376613945906233349,"En lo que visito al gastro, quisiera saber si me va a cagar por usar Omeprazol por año y medio. 🤦🏻‍♂️"
1376611262608650240,Qué oso tener que tomar omeprazol para poder comer pozole de abue con cervecita 🤪
1376602195332849667,"@petrogustavo Cómo un mitómano que prometió 1.000 colegios y jardines infantiles, que despilfarro el $ en camiones basura, que se curo el cáncer con Omeprazol y la neumonía con Poesía, vaya a gobernar a Narnia, miserable incendiario"
1376602034066104331,@Mrlopera__ Quiere un omeprazol de postre????? 🤣 🤣 🤣 🤣 🤣
1376599509468254212,"Mi ser sobrevive de puro ibuprofeno, omeprazol y diclofenaco"
1376595621554044936,"@ChinitaFifi_ Tienes que tomar 2 cápsulas de Omeprazol cada 8 horas y Metoclopramida, antes de cada alimento, esto último es para las náuseas
Esto me recetaron cuando me dio Covid y me atacó el sistema digestivo"
1376593247259267077,Hoy empiezo a cargar Omeprazol pa todos lados
1376583442452865026,@Lynx_581 Mi mamá dejo de tomar omeprazol desde que empezó a tomar linaza morada en ayunas... Sufría mucho por el tema de la gastritis y reflujo...
1376582222346600451,"Necesito que por favor me ayuden con un rt🙏
Estoy donando cinco frascos de Hidrocortisona en polvo de 100mg
Un Omeprazol de 40mg
19 tabletas entéricas de Esomeprazol de 40mg
Cuatro ampollas Metoclopramida de 10mg/ 2ml"
1376575103820050443,"@Iapeordetodas Que la bilis es muy mala para la salud, tómese un omeprazol, que la cosa no es con usted, no sea acoplada... 😂😂😂"
1376573070425591812,@danivega Rollitos primavera y un omeprazol
1376565894890000390,No vuelvo a atascarme de comida... send omeprazol 😶
1376565043316285443,Alguien que me traiga un omeprazol al trabajo? 😅😅
1376561139384004620,"De toda relación me queda un aprendizaje. Mi ex me dijo, cuando tomes mucho toma omeprazol cuando llegas y cuando te levantes. Gracias a él ahora me separé y puedo tomar viernes y sábado 💪"
1376558479280807950,"@sheilagarciam Con una cerveza o con una peña fiel twist de esas de limon con sal de mar, come algo, una ducha, ibuprofeno, riopan/omeprazol, y cómo nueva"
1376556129027817478,Cuando tu opinión sea un Omeprazol me la das.
1376547031817334787,"@Bohaliciousss Ya bién hidratada y lista pa la otra!  Solución salina, omeprazol, butilhioscina, complejo b y listo!  Un beso hermosa mujer."
1376546944319946759,Tomar Omeprazol con coca es mi pasión
1376544833897119744,@guidogonz013 Yo tomo omeprazol antes de merendar cocido con mbeju pq los 24 no vienen solos
1376543517145755651,"Para los QUE siempre quieren medicalizar sus indigestiones y no optan por cambiar sus patrones de alimentación.

MÁS OMEPRAZOL, MÁS PROBABILIDAD DE CÁNCER. https://t.co/YtnFTQ7eLR"
1376542319609049093,@pinillasami Baby no tomes con el estomago vacío. O si junto con un omeprazol. Cuidate y toma awita ♥️
1376540722120245251,"@ELTIEMPO @petrogustavo Se sintió tan solo que lo único que hacía era trinar e invitar al odio.
Se curó de neumonía leve causada por COVID19 en dos días y de cáncer con omeprazol, pero el fanatismo le cree.

El que quiere ser presi, sigue en las redes con su demagogia"
1376535456565825542,"@maggie_roig Ojo con el ibuprofeno y antibiótico de aca que es como una patada al higado.
Tomalo con omeprazol"
1376534889319763976,queria enfiar tres unidades de omeprazol pelo cu
1376532139596988417,"@AidaAvellaE @petrogustavo @tobonsanin a estos 🤡🤡 de la #malditaizquierda Que les hace pensar que habiendo 127 millones de infectados por covid en el mundo y casi 3 millones de muertos,  el caso de #ElCacas es diferente? Otra trama y cortina de humo como el cáncer del año pasado? El del omeprazol?"
1376530261844840449,Mi mejor amigo hoy por hoy es el omeprazol
1376528013110743047,"Omeprazol: Hay estudios que demuestran que al usarlo por muchos días te va a suprimir el sistema inmunológico y esto no te conviene. Muchos médicos lo recetan casi por costumbre ""para proteger el estómago"" de tantos medicamentos."
1376527788883259409,"Empezando el día y la semana con un omeprazol, Yakult y riopan 👍🏻"
1376526822708482053,@Lourdesdss16 Yo me tomo un omeprazol para aguantar una hamburguesa
1376526536594092034,tomando omeprazol igual tictac😋
1376518883356594177,"@mariaazartash Si, las partículas las reduces y en el momento del polen te va bien pero a la larga se ve dañada tu microbioma pulmonar y hace que tengas más. Es como el omeprazol. En el momento te alivia pero a la larga aumenta el problema. Q el año pasado no tuvieras, no quiere decir q este si"
1376517970260852737,"Sobre la derrota de la coalición de izquierda en las elecciones nacionales de 2019, Orsi dijo: ""Estamos tomando unos cuantos medicamentos (para la ""indigestión"" de la derrota), omeprazol para empezar. No lo hemos digerido”. https://t.co/HLRYMg2z68"
1376507475097227271,"Al ver a votantes de Podemos haciendo cola en algunas farmacias de Madrid, les hemos preguntado el motivo, y la respuesta ha sido unánime:
-Queremos omeprazol porque sin protector de estómago es imposible seguir votando a nuestro líder. https://t.co/DVa5TFP8tD"
1376503570909032448,Me tomaría el omeprazol de mi paciente virtual.
1376489375706529794,"El uso repetitivo de omeprazol genera inestabilidad genómica, lo que se traduce en un mayor riesgo de desarrollar ciertos tipos de cáncer.

https://t.co/4926R5Xwsh"
1376473872271294465,"Mejor una cucharadita de bicarbonato de sodio en vaso de agua, porque el omeprazol revienta riñones y complejo de vitaminas B... Omeprazol no se puede ni se debe usar más de 3 meses seguidos... https://t.co/UC2XdolLnr"
1376471564955303945,"Omeprazol no hay, pero se repondrá la semana que viene (hubo problema con licitación).
Vancomicina no hay, pero se están utilizando drogas alternativas.
Dr. Derlis León, Dir. Insumos Estratégicos @msaludpy 
#730AM"
1376470808864960520,"@msaludpy #CoronavirusPy #SaludEnTerapia ""Atracurio y Midazolam garantizamos en nuestros centros grandes. En este mismo momento Omeprazol no tenemos. Creemos que en transcurso de la semana y las próximas estaremos proveyendo drogas no vitales"", Dr. Derlis León, @msaludpy. #Lpm730 #730AM"
1376418029911826432,"@MauuTrujillo Te paso la de rockstar... dos zuerox, uno te lo tomas solo; Luego un omeprazol y una aspirina; y ya solo bájate el otro relax con algo dulce 😛😛 don’t use always"
1376410509382148099,"Me voy a chingar mis cheetos con salsa y luego una omeprazol, que se note que me odio inguesú."
1376409472466313216,Los casi 30 ( o ya 30’s) es tomarte omeprazol a dosis alta previo a la cena y no morir de reflujo y/o pirosis en la noche. Más si le quieres echar salsita de chile de árbol a tu huevito 😢🥺
1376390829657493509,"@Lynx_581 Sufría igual y también tomaba el omeprazol y alguien me recomendó tomar jugo de limón, no me gustaba 😔 pero lo empecé a hacer y me mejore un 90 %  y no volví a tomar pastillas. Que te mejores 🙅‍♀️❤ https://t.co/qwcPXBF3qn"
1376389308974829568,El omeprazol da vida
1376384466944417793,@Il_Luviano Es que el estómago se acostumbra a lo bueno y cuando te das un gusto pum 💥 por eso antes de tengo que recurrir al  omeprazol para que no me caiga pesado jaja 🙊
1376380809330982912,@petrogustavo les hubiera dicho que usted el el famoso que se curó el cáncer con omeprazol jajajajajajajajajajaja https://t.co/leudhrUDcE
1376376777833119744,"@KoyamF @andreamokk @vitokoskullerx Yo también, pero después de tomarme un Omeprazol y Sertralina."
1376374129129967622,"@YannirFreites @LoiseVe28 Toma un ibuprofeno con algún protector gástrico omeprazol o ranitidina para que bajes la inflamación con infusión de jengibre, cebolla, canela, guayabita,  anis estrellado y limón entero cortado en cruz endulzado un poco con miel y loratadina cada 12 horas 🙏👍🤩"
1376371459405312004,"@gabrielaglez94 @Chihiroblu Consigue la invermectina 2 fcos pequeños y azitromicina antibiotico caha x 3 unidades, una x día ojala tomando omeprazol antes para proteger su estomago"
1376368992529551360,esclava del café y del omeprazol
1376363766787497985,"@esperenatito Agregá un omeprazol ahi, como mimo para ese estomago"
1376362469443170304,"Televisa vendiéndonos productos para bajar de peso, tintes quita canas, pie de atleta, omeprazol, paracetamol, créditos bancarios, afores, cremas antiarrugas, cosas para las bendiciones a la generación RBD. #SEROPARECER2021 #Rebelde #RBD2021 https://t.co/fCKP3lCNfF"
1376361730608132101,Con mi omeprazol a lado eso sí 😅 https://t.co/mdFlLoZVYO
1376360225456947200,@a_flojar @laSextaTV Indigestión se llama eso. Los madrileños están indigestos. Omeprazol en forma de voto a la izquierda es lo que les hace falta
1376357072871247879,"@GGinina @jorgebatista07 Me gusta este plan
*anota llevar omeprazol y alka seltzer 🤣 #guarapera"
1376356240889118724,Y que obviamente terminan afectando tu envío. Y en ésas áreas el Omeprazol y el Riopan forman parte del menú diario porque te la vives con gastritis todos los días. Definitivamente eso no es vida. https://t.co/jMc6jaZ98O
1376349898967240708,"Nuevo encierro.

💬""Hoy en Salto del Guairá no tenemos una UTI, no hay omeprazol, balón de oxígeno ni antibióticos esenciales. Estamos mal. Un paciente gasta G. 140 millones en 8 días. Estamos a nuestra suerte"".

👉Victor Stanley - Síndico de las MiPymes.

#COVID_19 | #COCPY📺 https://t.co/YK5ZX2Ma0H"
1376349450541674496,"Chicos mi mamá toma omeprazol, debe hacerse una endoscopia alta y le dijieron que debia dejar de tomar cinco dias antes ese medicamento, pero anda super mal, es tan asi como debe hacerse o no? Alquien que me pueda orientar mil gracias si le dan RT. https://t.co/4dOqck44MX"
1376347179653210117,Alcanzame un omeprazol yaaa!!!! https://t.co/VJp4fL2FiQ
1376341547097153548,Yo esperando que el omeprazol/ranitidina haga efecto. https://t.co/LJTXliw5Up
1376341094045208588,@portalmvd Omeprazol? Yo diría que están usando abundante Sheriproct.
1376337920567738368,Yo esperando que el omeprazol me haga efecto. 😐 https://t.co/CxIyqi9HwY
1376336181860954118,"Luego de un buen fin de semana y a partir de los 40, la pastilla del día después es el omeprazol."
1376335866512150534,Seguí con el omeprazol!! #YoUruguayo #AlbertoLastre https://t.co/yv1F2Y9AkB
1376335034869809162,"@OrsiYamandu luego del omeprazol, toma Gelal.
Clase z
https://t.co/yI1Y38mYi5"
1376332456144539648,Ayer hice mi comida trampa después de 15 días y llevo todo el día muriendo con dolor de barriga😭 ni mi amigo el omeprazol me lo quito😭😭😭😭😭😭😭
1376331361460625408,@segar2018 Se lo curaron con omeprazol y milanta
1376328027102138371,@MonicaCirujana Un omeprazol esperas 15mins y sin mente 🍚 como el presidente Duque 😬🙊🙈
1376326475104804865,"Faltan Ketorolac en ampollas, Omeprazol, etc. Además no cuentan con guantes de procedimientos para realizar las higienes, retiros de sondas, entre otros procedimientos que requieren guantes estériles. Laboratorialmente se realizan dos estudios, la ferritina y el dimero D.⬇️"
1376324804454780930,"Para Orsi un presidente que lo manda una vice presidenta es clase A, también dice que toma Omeprazol para el malestar por la derrota electoral. Que gracioso 😂 está al pelo para la culpa es de Colón. https://t.co/zTfPXe6gzZ"
1376316657921048576,@MemesDeTusPapas ¿Dónde está el omeprazol?
1376310309703593984,Para la arrogancia no hay omeprazol que valga. https://t.co/wjVXLHbReo
1376309327724740608,"Tenia acidez,y no había ni omeprazol,ni buscapina,ni alikal,etc, ni siquiera leche . . Pero había una lata de birra.  Y saben que? Ya se me pasó,gracias a los eructos provocados x labirrita😍"
1376299020394635267,"Yo no entiendo pq a los chabos les gusta discord, ocupa mucho espacio, todo aparece a montado y no le entiendo. Chale, ya soy una señora, pasen el omeprazol"
1376284654718885894,@danielperezl @LaMissDomi Un Omeprazol antes y puede comer tranquilo.
1376272220167766021,"Consultado sobre la derrota electoral de 2019, el intendente de Canelones respondió: ""No lo hemos digerido. Estamos tomando omeprazol. Es un proceso lento"". https://t.co/fLjvGEptGh"
1376270789562019850,"Antes de tomar mates, correr o hacer casi lo que sea me tomo un omeprazol. Ustedes bien?"
1376265859845480452,El omeprazol es mi BFF.
1376260800705363980,"@OrsiYamandu Hipocresía 100%. Canelones es un desbunde. Albertitere es clase A como vos. Segui con omeprazol. Te queda,enorme un sillón presidencial."
1376258239688552449,"Me colocáis a #karmele como TT y he tenido que salir a la #farmacia a comprar #omeprazol.....

Estas cosas no se hacen, hombre. https://t.co/KYZlHcpdCf"
1376255477387001857,@marycalt Le mandaron el omeprazol en pastilla c/24 horas y el antibiótico en suspensión c/12. 😌
1376247607777955847,"Omeprazol: Se ha sugerido que hay relación en el uso de inhibidor es de bomba de portones y la gravedad de la Covid-19
Lee SW et al. Severe clinical outcomes of COVID-19 associated with proton pump inhibitors: (https://t.co/1pHkYXUX1l)"
1376245690742026244,"https://t.co/OTH2j2Qyt7
Orsititere clase A Segui tomando omeprazol. No das con la talla. Despedite de tu posibilidad"
1376244234861301767,Quien me convida una omeprazol por maqewe. Me estoy muriendo 😕
1376234932742262797,Que sonido más hermoso que el del omeprazol a las 3 de la mañana....
1376233840503615491,@salemv__ He bajado omeprazol con ron. Hagale que hpta si se va por urgencias por lo menos sabe que no es por covid. 😜🤷🏻‍♂️🤣🤣🤣🤣
1376233143242481668,"@Myreeth @MeeLaniosa Hahahaha pues nada, a tomar omeprazol, antes de comer picante, hahahaha yo ya no puedo comer mucho por la gastritis 🥴"
1376231138633584644,"@joaquinreyh Como las clínicas? Un omeprazol a 180 soles o cama UCIa 400 mil soles.
El club de la construcción 
Empresarios educación Acuña y Luna
Necesitáramos nuevas reglas para el empresariado mercantilista"
1376223319591157761,vivendo a base de omeprazol
1376222996948516866,@MemesDeTusPapas Necesito omeprazol entre comidas
1376218372589940740,@Annnnde_ Metele un omeprazol cada tanto reina jaja
1376216573296451589,@haganenoheartt no tienes omeprazol? o algún derivado? podrías comprar es barato :c sirve para eso ñeee ánimo amiga
1376214040364597252,"@diegobenitezd A estas alturas creo que ya es Jugó watts, omeprazol y AM."
1376208960907317255,“Si soy el médico en turno” conteste#é yop merita. Pa esto la doña se puso a preguntar que si porque le suspendieron el omeprazol y la warfarina (el paciente tenía antecedente de afección cardíaca) entonces yo en mi cabeza estaba así pqpqpqpqpqpq? https://t.co/Cyz6A4vkMH
